# Glossary in tab-separated format -*- coding: utf-8 -*-
&mdash;	—
&ndash;	–
struggle	gevecht	
strung	aaneengeregen	
strung	reeg aaneen, regen aaneen	
stub	beginnetje	
stub	stompje	
stub	stoten	
stub	wieden (2)	
stubborn	hardnekkig	
stuck	gekleefd	
stuck	kleefde, kleefden	
student	student (m), studente (f)	
student	student (m), studente (f)	
student	student (m), studente (f)	
study	studeren, instuderen	
stuff	materiaal (n)	
stuff	vullen	
stung	gestoken	
stung	stak, staken	
stunt double	stunt dubbel	
stupid	dom, domme, onverstandig, onverstandige, stom, stomme	
stupid	idioot, idiote	
sturgeon	steur (m)	
stutter	gestotter (n)	
style	stijl (m)	
stylish	stijlvol	
stylus	etsnaald (1), griffel (1), schrijfstift (1), naald (2)	
subject	onderdaan (m), onderdane (f)	
subject	onderwerp	
subject	onderwerp (n)	
subject	onderwerpen (aan)	
subject clause	onderwerpszin (m)	
subjectivism	subjectivisme (n)	
subjunctive	aanvoegende wijs (m)	
subliminal message	subliminale reclame	
submarine	onderwater-	
submarine	onderzeeÃ«r (m)	
submit	voorleggen	
subordinate clause	bijzin (m) (1), bijvoeglijke bijzin (m) (2), bijwoordelijke bijzin (m) (3)	
subordinating conjunction	onderschikkend voegwoord (n)	
subpoena	dagvaarding (f)	
subscribe	abonneren	
subsequent	volgend	
subsequently	hierop, vervolgens	
subset	deelverzameling	
substance	kern, essentie (f)	
substance	substantie (f)	
substantial	substantieel	
substantive	zelfstandig naamwoord (n)	
substitute	vervangen, substitueren	
subtle	subtiel	
subtract	aftrekken	
subtraction	aftrekking	
subway	metro (m) (1)	
succeed	navolgen (3), slagen (8)	
success	succes	
such	zulke (1,4), zo (2,3,4)	
Sudan	Sudan, Soedan	
sudden	plotseling, plotselinge	
suddenly	plotseling	
Sudeten	Sudeten (pl)	
Sudetenland	Sudetenland, Sudetenduitsland	
suffer	lijden	
sufficient	voldoende	
sugar	suiker (m)	
sugar beet	suikerbiet	
sugar cane	suikerriet (n)	
suggest	voorstellen	
suicide	zelfmoord (m), zelfdoding (f)	
suicide	zelfmoordenaar (m)	
suit	kostuum	
suitcase	valies	
sulfite	sulfiet	
sulfur	zwavel (m)	
sulfuric acid	zwavelzuur (n)	
sulk	sikkeneurig zijn	
sullen	gemelijk	
sullen	somber	
sullen	traag	
sulphuric acid	zwavelzuur	
sum	optellen, bijeentellen	
sum	rekensom (f), som (f)	
sum	som (f)	
sum	som (f)	
Sumerian	Sumerisch	
summarize	opsommen	
summer	zomer (m)	
summon	ontbieden	
Sun	zon	
sun	zon (f)	
Sunday	zondag (m)	
sundial	zonnewijzer (m)	
sunflower	zonnebloem (f)	
sung	gezongen	
sunglasses	zonnebril	
sunrise	zonsopgang (m)	
sunrise	zonsopgang (m)	
sunroof	open dak (n), schuifdak (n)	
sunset	zonsondergang (m)	
sunset	zonsondergang (m)	
sunstroke	zonneslag (m)	
sunup	f)	
sunup	f)	
super	super	
superfluous	overtollig	
superimposed	geplaatst; geprojecteerd; gelaagd; over elkaar heen gelegd
superior	superieur	
superlative	overtreffende trap (m)	
supermarket	supermarkt	
supernatural	bovennatuurlijk	
supper	avondeten	
supply	leveren	
support	steun	
suppose	aannemen	
suppose	aannemen, vermoeden, veronderstellen	
suppository	f), m), m)	
suppress	onderdrukken	
supremacy	suprematie (f)	
supreme	opperst, opperste	
suprÃ©matie	suprematie (f)	
suprÃªme	opperst, opperste	
sura	soera	
sure	zeker	
surely	zeker	
surface	oppervlakte	
surgery	chirurgie	
Suriname	Suriname	
surname	achternaam (m), familienaam (m)	
surprise	verbazen, verrassen	
surprise	verrassen	
surprise	verrassing (f)	
surprise	verrassing (f), verbazing (f)	
surprise	verrassings-, verrassend, onverwacht	
surprising	verrassend	
surprisingly	verrassend	
surrealism	surealisme	
surrender	zich overgeven	
surrogate mother	plaatsvervangende moeder	
surround	omringen	
suspect	verdenken	
suspicion	verdenking	
suture	naad (m)	
Svalbard	Svalbard, Spitsbergen	
Svalbard and Jan Mayen Islands	Svalbard en Jan Mayen	
Swahili	Swahili	
swallow	slikken, doorslikken	
swam	zwom, zwommen	
swamp	moeras (n)	
swan	zwaan (f)	
swastika	swastika, hakenkruis (n)	
swatch	staal; monster; proeflapje
Swaziland	Swaziland	
sweat	zich zorgen maken	
sweat	zweet (n), transpiratievocht (n)	
sweat	zweten	
sweat	zweten	
sweat	zwoegen	
Sweden	Zweden	
Swedish	Zweeds (n)	
Swedish	Zweeds, Zweedse	
sweep out	uitvegen
sweet	lief, schattig	
sweet	lief, vriendelijk, schattig	
sweet	snoep (m)/(n), snoepje (n)	
sweet	zoet	
sweet	zoet	
sweet	zoet	
sweet	zoet	
sweet	zoet	
sweetie	sweetie	
swell	zwellen	
swelled	gezwollen	
swelled	zwol, zwollen	
swept	geveegd	
swept	veegde, veegden	
swim	zwemmen	
swimmer	zwemmer (m)	
swimming	zwemmen (2)	
swimming pool	zwembad (n), "(Flemish)" zwemdok (n)	
swimsuit	badpak	
swindle	Zwendel (m)	
swing	schommelen, zwaaien	
Swiss	Zwitser (m), Zwitserse (f)	
Swiss	Zwitsers (m), Zwitserse (f)	
Switzerland	Zwitserland	
swollen	gezwollen	
sword	zwaard (n)	
swore	vloekte, vloekten	
sworn	gevloekt	
swum	gezwommen	
swung	geschommeld	
swung	schommelde, schommelden	
syllable	lettergreep (f)	
syllogism	syllogisme (m)	
symbol	symbool	
symbol	symbool	
symbolise	symboliseren	
sympathy	medelijden	
symptom	symptoom (n), verschijnsel (n)	
symptomatic	symptomatisch	
symptomatic	symptomatisch	
synagogue	synagoge (1)	
synchronize	synchroniseren	
syndrome	syndroom	
synergy	synergie (f)	
synergy	synergie (f)	
synergy	synergie (f)	
synod	synode (f)	
synonym	synoniem (n)	
syntactic	syntactisch	
synthesizer	synthesizer	
Syria	SyriÃ«	
syrup	siroop (m)	
system	systeem (n)	
syzygy	conjunctie (f), samenstand (m)	
SÃ£o TomÃ© and PrÃ­ncipe	Sao TomÃ© en Principe	
T-shirt	t-shirt (n)	
tabernacle	tabernakel	
table	op tafel zetten, de tafel dekken "(to prepare a table for a meal)"	
table	tabel (m)	
table	tabelleren	
table	tafel (f)	
table	tafel (f), vermenigvuldigingstafels "f pl", rekentafels "f pl"	
table	ter tafel brengen	
table football	tafelvoetbal (m)	
table tennis	tafeltennis (n)	
tablespoon	eetlepel (m), soeplepel (m)	
tabloid	boulevardblad	
taciturn	zwijgzaam	
taciturnity	zwijgzaamheid (f)	
tactic	taktiek (m)	
tactics	taktiek	
tactless	tactloos	
tadpole	dikkopje "m, dim", dikkop (m), kikkervisje ", dim"	
tag	etiket (n)	
tag	tikkertje (n)	
tail	achtervolger (m)	
tail	schaduwen	
tail	staart (m)	
tail	staart (m)	
tailor	kleermaken (1), aanpassen (2)	
tailor	kleermaker (m), kleermaakster (f)	
Taiwan	Taiwan	
Taiwanese	Taiwanees (mf) (?)	
Tajik	tadzjieks (2)	
Tajikistan	Tadzjikistan	
take	nemen	
take place	plaats hebben, gebeuren	
take the bull by the horns	de koe bij de hoorns vatten (lit. "take the cow by the horns")	
taken	genomen	
tale	vertelsel (n), verhaaltje (n)	
talent	talent	
talk	gesprek (n)	
talk	praten, spreken	
talkative	spraakzaam), praatgraag), babbelziek)	
tall	("thing") hoog, ("person") lang, ("story") ongeloofwaardig	
tamarind	tamarinde	
tame	tam	
Tamil Tigers	Tamil tijgers	
tan	bruinen, zonnebaden	
tan	gebruind, gebruinde	
tan	gebruinde kleur (f)	
tan	looien	
Tanakh	Tenach	
tangent	hyperbool (f)	
tangent	tangens	
tangent	tangens	
tangle	wirwar (m)	
tangled	verward, in de war gebracht	
tangy	zurig, zurige	
Tanzania	Tanzania	
tape	band	
tape recorder	bandopnemer	
tapir	tapir (m)	
tarantula	tarantula (m)	
tarantula	vogelspin (m)	
task	taak	
Tasmania	TasmaniÃ«	
Tasmanian devil	Tasmaanse duivel (m)	
taste	smaak	
tasty	smakelijk, smakelijke	
Tatar	Tataars	
tattoo	tattoeage (m)	
tattoo	tattoÃ«ren	
taught	(aan)geleerd	
taught	leerde (aan), leerden (aan)	
taunt	hekelen	
taunt	schimpscheut (m)	
tautology	tautologie (f)	
tautology	tautologie (f)	
tawny owl	bosuil (m)	
tax	belasting, inkomstenbelasting	
taxi	taxi	
taxonomy	taxonomie	
tea	thee (m)	
tea	thee (m)	
tea bag	theezakje, theebuiltje	
tea cosy	theemuts (f)	
tea leaf	theeblad (n)	
teach	aanleren, leren, onderwijzen, lesgeven	
teacher	leraar (m), lerares (f), onderwijzer (m), onderwijzeres (f), docent (m), docente (f)	
teal	appelblauwzeegroen (n)	
teal	appelblauwzeegroen, appelblauwzeegroene	
teal	taling (m)	
team	ploeg	
tear	scheuren	
tear	traan "de"	
tease	plagen	
teat	speen (m)	
technician	technicus (m), ("regional") technieker (m)	
technique	techniek	
technology	technologie	
teddy bear	teddybeer (m)	
tedious	saai, langdradig	
teenager	tiener	
teetotaler	geheelonthouder (m), geheelonthoudster (f)	
teetotaller	geheelonthouder (m), geheelonthoudster (f)	
Tehran	Teheran (n)	
telegram	telegram	
telephone	telefoneren	
telephone	telefoon (m)	
telephone number	telefoonnummer	
telescope	telescoop	
teletext	teletekst	
television	televisie (m)	
television	televisie (m)	
television	televisie (m)	
television program	televisie programma	
tell	vertellen, zeggen	
tellurium	telluur (n)	
temperature	temperatuur (m)	
temperature	verhoging (f)	
template	sjabloon (n), malplaatje (n)	
Template:color-colour (verb)	blozen, kleuren	
Template:color-colour (verb)	kleuren	
Template:color-colour (verb)	kleuren	
Template:color-colour (verb)	kleuren	
Template:rancor-rancour-noun	rancune, wrok	
tempo	tempo (n) (1,3)	
temporarily	tijdelijk	
temporary	tijdelijk	
temptation	verleiding, verzoeking, beproeving	
ten	tien	
ten	tien (f) (1,2), tientje (n) (3)	
ten past	tien over Ã©Ã©n	
ten to	tien voor twee	
tench	zeelt	
tendency	neiging	
tender	teder	
tenderloin steak	biefstuk van de haas (m)	
tendon	pees "de"	
tenement	huurwoning	
tenor	tenor	
tense	gespannen	
tense	tijd (m)	
tent	tent (m)	
tentacle	tentakel (n)	
tenth	tiende ("abbreviations" 10de, 10e)	
tepal	tepaal (n) ("pl." tepalen)	
tepid	lauw	
Teresa	Trees (f)	
term	term (m)	
term	term (m)	
term	termijn (m)	
term	trimester (n)	
term	voet (m)	
termination	afloop	
termite	termieten	
terrible	vreselijk	
terror	verschrikking (f)	
terrorist	terrorist (m)	
test	examen (n), test (m)	
test	test (m)	
test	test (m), proef (m)	
test	test, testen	
testicle	teelbal (m), testikel (n)	
testimony	getuigenis	
Tetris	Tetris	
Teutonic	Teutoons	
Teutonic Knights	Duitse Orde	
text	SMS (m)	
text	tekst (m)	
text	tekst (m)	
textbook	studieboek	
textile	tekstiel (n)	
texture	structuur	
Thai	Thailander (m), Thailandse (f)	
Thai	Thais, Thaise, Thailands, Thailandse	
Thailand	Thailand	
Thames	Theems	
than	dan	
thank	bedanken	
thank you	dank u, dank je, dankjewel, bedankt	
thank you very much	dank u wel, dank je wel, vriendelijk bedankt	
thanks	bedankt, dank je	
thanks	dank	
that	dat	
that	dat "n sg", die "m/f/(n pl)"	
that	dat (n), die (m)/(f)/(p)	
the	de (m) &amp; (f) &amp; (p), het (n)	
the	het (m),(f),(p),(n)	
the apple doesn't fall far from the tree	de appel valt niet ver van de boom	
the bee's knees	het neusje van de zalm	
the grass is always greener on the other side	het gras is altijd groener aan de overkant	
The Hague	Den Haag, 's Gravenhage	
The Hobbit	De Hobbit	
the penny drops	"'het kwartje is gevallen"', Flemish) "'zijn frank is gevallen"'	
theater/homonyms	theater	
theft	diefstal	
their	hun	
theirs	het hunne, de hunne	
theism	theÃ¯sme (n)	
them	hen (f), hun	
theme	thema (n)	
themselves	zichzelf	
then	dan	
then	dan	
then	toen	
then	toen "past tense", dan "present and future tenses"	
then	toenmalig, toenmalige	
thence	daarvandaan	
theodicy	theodicee	
theologian	theoloog (m), theologe (f)	
theologist	Theoloog (m), Theologe (f)	
theology	theologie	
theorem	theorema (m), stelling (f)	
theory	theorie	
theory	theorie	
theory	theorie	
theory	theorie	
theory	theorie	
theory	theorie	
therapist	therapeut	
there	daar, ginder, ginds	
there	daarheen, aldaar	
thereby	daarbij	
therefore	daarom, bijgevolg	
thermistor	thermistor (m)	
thermometer	thermometer (m)	
thesaurus	thesaurus (m), synoniemenwoordenboek (n)	
these	deze	
these	deze	
they	ze	
they	zij, ze	
thick	dicht, dichte	
thick	dicht, dichte, dichtopeengepakt, dichtopeengepakte	
thick	dik	
thick	dik	
thick	dik, dikke	
thick	dik, dikke	
thick	dik, dikke	
thick	dik, dikke, gezet, gezette	
thick	het vuur van de strijd	
thick	traag van begrip, sloom, slome	
thick	zwaar, zware	
thief	dief (m), dievegge (f)	
thigh	dij (f)	
thighbone	dijbeen (n)	
thimble	vingerhoed	
thin	dun, smal, slank, ijl "(for air)"	
thing	ding (n)	
thing	ding (n)	
think	denken	
think	denken, geloven	
think	vinden	
think	vinden	
thinker	denker (1), intellectueel (2)	
third	derde ("abbreviations" 3de, 3e)	
third person	derde persoon (m)	
thirst	dorst	
thirteen	dertien (f)	
thirteenth	dertiende ("abbreviations" 13e, 13de)	
thirty	dertig (f)	
thirty-eight	achtendertig	
thirty-five	vijfendertig	
thirty-four	vierendertig	
thirty-nine	negenendertig	
thirty-one	eenendertig	
thirty-seven	zevenendertig	
thirty-six	zesendertig	
thirty-three	drieÃ«ndertig	
thirty-two	tweeÃ«ndertig	
this	deze (m)/(f)/(p), dit (n)	
this	deze (m)/(f)/(p), dit (n)	
thistle	distel (m)	
thither	daarheen, aldaar	
Thomas	Thomas, Tomas, Tom	
thorn	doorn (m)	
thou	gij ("archaic or dialectal"), jij	
though	echter	
thought	gedachte (f), idee (n)	
thousand	duizend (f)	
thread	bedraden	
thread	draad (m), garen (n)	
thread	onderwerp (f), rode draad (m)	
thread	passeren voorbij gaan	
thread	topic (f), onderwerp (f)	
threat	bedreiging (f)	
threaten	bedreigen (1, 2)	
threatened	bedreigd	
threatening	dreigend	
threatening telephone call	dreigtelefoon (m)	
three	drie	
threshold	drempel	
threw	wierp, wierpen, gooide, gooiden, smeet, smeten	
thrice	driemaal	
throat	hals	
throat	keel	
throat	keel	
throne	m)	
throne	m)	
throne	m)	
through	door	
through and through	door en door	
throw	werpen (1), gooien (1), smijten (1), afwerpen (2), omgooien (3), kleien (4)	
throw	worp (m) (1), gooi (m) (1), verplaatsing (f) (2)	
thrush	lijster	
thrust	vooruitstuwen	
thumb	duim (m)	
thumbnail	duimnagel (m) (1)	
thumbtack	duimspijker	
thunder	donder (m)	
thunder	donderen (1), overdonderen (2)	
Thursday	m)	
thus	zo	
Tibet	Tibet (n)	
Tibetan	Tibetaans	
Tibetan	Tibetaans	
tic	tic (m)	
Ticino	Kanton Ticino	
tick	afvinken, aanvinken, aankruisen	
tick	getik (n)	
tick	teek (f)/(m)	
tick	tel (m)	
tick	tijk (n) (fabric) or (m) (object)	
tick	tikken	
tick	vink (f)/(m), vinkje (n)	
ticket	ticket, kaartje, toegangsbewijs, strippenkaart (2)	
tidal	getijde-	
tidal wave	m)	
tidal wave	m)	
tidal wave	m)	
tidal wave	m)	
tidal wave	m), m)	
tiddlywinks	vlooienspel	
tide	getijde (n), tij (n)	
tidy	net, proper, rein	
tie	das (m), stropdas (m)	
tie	gelijke stand (m)	
tie	knopen, vastknopen, binden, strikken	
tier	laag (f), rang (m)	
Tierra del Fuego	Vuurland	
tiger	tijger (m)	
tiger shark	tijgerhaai	
Tigger	Teigetje	
tigress	tijgerin (f)	
tilde	tilde	
tile	tegel (m), vloertegel (f), muurtegel (m), pan (f), dakpan (f)	
tile	tegelen, betegelen	
till	ploegen	
till	tot	
tilted	gekanteld
timber	dakbalk (m)	
timber	hout (n)	
timber	kaphout (n)	
timber	onderuit!	
time travel	tijdreizen	
timid	schuchter	
tin	bakvorm (m) ("for baking"), taartvorm (m) ("for cakes")	
tin	blik (n), konservenblik (n)	
tin	inblikken, conserveren	
tin	tin (n)	
tin	tinnen	
tin	vertinnen	
tin	vertinnen	
tinned vegetables	blikgroente (f)	
tiptoe	op de tippen lopen	
tire	band (m)	
tired	moe, vermoeid	
tissue	weefsel (n)	
tissue	weefsel (n)	
tissue	zakdoek (m), papieren zakdoekje (n), tissue (m)	
tit	tiet (f)	
tit	tiet (f)	
titanium	titanium (n), titaan (n)	
title	titel (m)	
title	titel (m)	
tmesis	tmesis (f)	
to	naar	
to	te	
to	tegen	
to	tegen, met	
To appreciate	begrijpen; op prijs stellen; waarderen
to whom it may concern	voor wie het aanbelangt	
toad	pad	
toadstool	paddestoel (m), zwam (m)	
toaster	broodrooster	
tobacco	tabaksplant (1), tabak (m) (2)	
today	tegenwoordig, vandaag de dag, heden ten dage, vandaag	
today	vandaag	
today	vandaag	
toddler	peuter (m) (f)	
toe	teen (m)	
toenail	teennagel (m)	
together	samen, tesamen, bijeen, ineen (2)	
Togo	Togo	
toilet paper	WC-papier (n), toiletpapier (n), WC-rol (m)	
toilet roll	WC-rol (m)	
Tokelau	Tokelau-eilanden	
told	verteld	
told	vertelde, vertelden	
tolerable	tolerabel	
tolerance	tolerantie "c"	
tolerant	verdraagzam	
tolerate	verdragen	
toll	tol (f)	
tom	kater (m)	
tomato	tomaat (f)	
tomb	tombe	
tomorrow	morgen (m)	
tomorrow night	morgennacht (m), morgenavond (m)	
tomorrow night	morgennacht, morgenavond	
ton	ton	
tone	hele toon	
tone	toon	
tone	toon	
tone	toon	
tone	toon, noot	
tone	toon, timbre	
toneme	toneem (n)	
Tonga	Tonga	
tongs	tang	
tongue	tong (f)	
tonight	deze avond (m), deze nacht (m)	
tonight	vanavond, vannacht	
too	ook, eveneens	
too	te	
tool	bewerken	
tool	gereedschap (n), instrument (n)	
tool	gereedschap (n), werktuig (n), instrument (n), hulpmiddel (n)	
tool	uitrusten	
tooth	tand (m)	
tooth	tand (m)	
tooth	tand (m), zaagtand (m)	
tooth fairy	tandenfee (f)	
toothbrush	tandenborstel (m)	
toothpaste	tandpasta (m)	
toothpick	tandenstoker	
top	bovenkant (m)	
top	bovenkant (m)	
top	bovenkleding (f), topje (n)	
top	deksel (n)	
top	tol (m)	
top	top-	
top	uitmunten	
top	van kant maken	
topic	onderwerp	
topsail	bovenzeil (n)	
tornado	tornado	
torque	koppel (n)	
torso	torso	
tortoise	schildpad (f)	
total	bijeentellen, optellen	
total	compleet, complete, volledig, volledige, geheel, gehele	
total	in de prak rijden	
total	totaal (n)	
total	totaal (n), som (f)	
total	totaal, totale, geheel, gehele	
total	uitkomen op, gelijk zijn aan	
total	uitkomen op, gelijk zijn aan	
totalitarian	totalitair, totalitaire	
totem	totem (m)	
totem pole	totempaal (m)	
touch	aanraken, beroeren, raken	
touch	raken, roeren, aangedaan zijn	
tour	rondgang, rondleiding	
Tour de France	Ronde van Frankrijk (m)	
tourist	toerist (m), toeriste (f)	
tournament	toernooi (n), "(Flemish)" tornooi (n)	
tow truck	takelwagen (m)	
towel	handdoek (m)	
tower	bovenuittorenen	
tower	toren (m)	
tower of Babel	toren van Babel (m)	
Tower of Babel	toren van Babel (m)	
town	gemeente (f), stad (f), nederzetting (f)	
toxic	giftig	
toy	speelgoed (n)	
trachea	trachee "de"	
tract	gebied (n) (1), kanaal (n), stelsel (n) (2)	
tractor	tractor	
trade	arbeidsmarkt (f)	
trade	gilde (m)	
trade	handel (m)	
trade	handel (m)	
trade deficit	handelstekort (n)	
trade union	vakbond	
trademark	handelsmerk (n)	
tradition	traditie (f)	
Traditional Chinese	Traditionele Chinees	
traffic	handel (m), verkeer (n)	
traffic	verkeer (n)	
traffic	verkeer (n)	
traffic	zwarte handel (m)	
traffic light	verkeerslicht (n)	
tragedy	tragedie	
trail	spoor	
trailer	aanhangwagen, aanhanger (1, 2, 3)	
train	karavaan (m), rij (f)	
train	sleep (m)	
train	trainen, oefenen	
train	trainen, oefenen	
train	trein (m)	
training	training	
traitor	verraden	
traitor	verrader (m), verraadster (f)	
traitor	verraderlijk, verraderlijke	
tram	tram	
tramp	vagebond, landloper, zwerver	
trampoline	trampoline	
tranquil	rustig	
transaction	De transactie	
transfer	overplaatsen	
transformation	transformatie	
transistor	transistor	
transitive	overdrachtelijk	
transitive	transitief, transitieve, overgankelijk, overgankelijke	
transitive verb	overgankelijk werkwoord (n), transitief werkwoord (n)	
translate	vertalen	
translation	translatie (f)	
translation	transmissie (f), overzetting (f)	
translation	vertaling (f)	
translation	vertaling (f)	
translational	translationeel
translations	vertalingen (fpl)	
translator	vertaler (m), vertaalster (f)	
translatress	vertaalster (f)	
transliterating	Het omzetten	
transliteration	transliteratie) (f)	
translucent	doorschijnend; doorzichtig; glazig
transparent	transparantie, doorzichtig	
transport	overbrengen, voeren, vervoeren, transporteren	
transportation	vervoer	
transpose	verwisselen, omwisselen	
transvestite	travestiet	
Transylvania	TransylvaniÃ« (n)	
trap	val (f) (1,2), trapladder (f) (8)	
trapezoid	trapezium (n)	
trapezoid	vierhoek (n)	
trash	kapotmaken	
trash	prul (m)	
trash	vuilnis (m), vuil (n)	
trash	vuilnisbak	
Trauben	druiven "f, pl"	
travel	bereizen	
travel	reis	
travel	reizen	
travel	zich voortplanten	
travelling salesman problem	handelsreizigersprobleem	
trazer	brengen	
treacle	melasse (f)	
tread	betreden	
treasure	schat (f)	
treasure chest	schatkist	
treasurer	schatmeester	
treatment	behandeling	
treaty	verdrag, overeenkomst, traktaat	
tree	boom (m)	
trespass	schenden	
trial	trialis	
triangle	driehoek	
triangle	triangel (m)	
trichotillomania	trichotillomanie (f), TTM (f)	
tricky	listig, listige	
tricky	netelig, netelige	
tricolour	driekleur (m), nationale driekleur (m)	
trident	drietand (m)	
trillion	biljoen	
trillion	triljoen	
trilogy	trilogy	
Trinidad and Tobago	Trinidad en Tobago	
trinitarian	drievuldigheidachtig	
trinity	drievuldigheid	
trip	tocht	
tripod	statief, driepoot (m)	
trite	afgezaagd, versleten	
trivial	onbeduidend	
trodden	betreden	
troops	troepen "m, pl"	
trotskyism	trotskisme (n)	
trouble	last	
trouble	zorg	
trouser press	broekpers, broekenpers	
trousers	broek (f) (s)	
trout	forel (m)	
Trucial States	Verdragsstaten	
truck	vrachtauto, vrachtwagen	
true	echt, echte	
true	trouw, trouwe	
true	waar, ware	
true bug	wants (m)	
trump	troef	
trump	troef	
trump	troef	
trumpet	trompet (f)	
trumpeter swan	trompetzwaan (f)	
trunk	koffer (m)	
trunk	koffer (m), laadruimte (m)	
trunk	romp (m)	
trunk	slurf (m)	
trunk	stam (m)	
trust	vertrouwen hebben in	
truth	waarheid (f)	
try	proberen)	
tsar	tsaar	
tsunami	tsunami (m), vloedgolf (m)	
tuba	tuba (m)	
tube	buis (f)	
tuberculosis	tuberculose	
Tuesday	dinsdag (m)	
tufted antshrike	kuifmierklauwier	
tuition	toelage (f) (1), studietoelage (f) (1), bijscholing (f) (2), bijles (f) (2)	
tulip	tulp (f)	
tumble	tuimelen	
tumbleweed	loogkruid (n)	
tumor	tumor (m), gezwel (n)	
tungsten	wolfraam (n)	
tuning fork	stemvork	
Tunisia	TunesiÃ«	
turd	drol (m)	
turkey	kalkoen (f)	
Turkey	Turkije	
turkey-chick	kalkoenkuiken (n)	
turkey-cock	kalkoenhaan (m)	
turkey-hen	kalkoenhen (f)	
Turkish	Turks (n)	
Turkish	Turks (n)	
Turkmenistan	Turkmenistan	
Turks and Caicos Islands	Turks- en Caicoseilanden	
turn	draaien	
turn in	inleveren	
turnip	raap (m)	
turnover	ommekeer	
turquoise	turkoois	
turquoise	turkoois (n)	
turquoise	turkoois, turkooise	
turtle	schildpad (f)	
turtle dove	tortelduif (f)	
Tuscany	Toscane	
Tuvalu	Tuvalu	
TV	travo (m)	
TV	tv (f), teevee (f)	
twelfth	twaalfde ("abbreviations" 12e, 12de)	
twelve	twaalf	
twelve-tone technique	dodecafonie	
twentieth	twintigste	
twenty	twintig (f)	
twenty five	vijfentwintig	
twenty past	twintig over Ã©Ã©n, tien voor half twee	
twenty three	drieÃ«ntwintig	
twenty to	twintig voor twee, tien over half twee	
twenty two	tweeÃ«ntwintig (f)	
twenty-first	eenentwintigste	
twenty-five past	vijfentwintig over Ã©Ã©n, vijf voor half twee	
twenty-five to	vijfentwintig voor twee, vijf over half twee	
twenty-four	vierentwintig	
twenty-four seven	vierentwintig uur op vierentwintig, zeven dagen op zeven	
twenty-one	eenentwintig (f)	
twenty-two	tweeÃ«ntwintig	
twice	twee keer, tweemaal	
twig	twijg	
twin	tweeling	
twin	tweelings-	
twist	draaien	
two	biljet van twee dollar (n)	
two	twee	
two	twee (f)	
two	tweejarig, tweejarige	
two thousand	tweeduizend (f)	
twofold	tweevoudig	
type	typen	
typewriter	schrijfmachine (f)	
typhoid fever	paratyfus	
typhoon	tyfoon (m), taifoen (m)	
typhus	tyfus	
typo	typefout (f)	
typographical	typografisch	
tyrant	tiran (m)	
tyrant	tiran (m)	
tyrant	tiran (m)	
tyre	band (m)	
tzar	tsaar	
tÃªtard	dikkopje "m, dim", dikkop (m), kikkervisje ", dim"	
U-turn	rechtsomkeert, draai van 180 graden	
udder	uier (m)	
uey	rechtsomkeert, draai van 180 graden	
UFO	ufo (m)	
Uganda	Uganda, Oeganda	
ugly	lelijk	
Ukraine	OekraÃ¯ne	
Ukrainian	OekraÃ¯ens (n)	
Uluru	Uluru	
umbrella	paraplu (m), regenscherm (n)	
UN Security Council	Veiligheidsraad	
unambiguous	ondubbelzinnig; eenduidig; helder; duidelijk
unattached	alleenstaand, ongehuwd	
unattached	los, niet gebonden	
unbelievable	ongelofelijk	
unbinilium	unbinilium (n)	
unbiunium	unbiunium (n)	
unbound	ontbond, ontbonden	
unbound	ontbonden	
unbridgeable	onoverbrugbaar	
uncle	oom (m), ("Flemish") nonkel) (m)	
uncle	oom (m), ("Flemish") nonkel) (m)	
uncle	oom (m), ("Flemish") nonkel) (m)	
uncle	oom (m), ("Flemish") nonkel) (m)	
uncle	oom (m), nonkel) (m)	
uncountable	ontelbaar	
uncountable	ontelbaar	
uncultivated	onbebouwd	
uncultivated	onbeschaafd	
undecagon	elfhoek (m)	
under	onder	
underdog	underdog (m)	
undergarment	onderkledingstuk	
underpaid	onderbetaald	
underrated	onderschat	
understand	verstaan, begrijpen, snappen (1) â€œverstaanâ€ usually means â€œto hear clearlyâ€. You â€œverstaanâ€ an utterance, but â€œbegrijpenâ€ or â€œsnappenâ€ a concept or idea or decision.)	
understood	verstaan, begrepen	
understood	verstond, verstonden, begreep, begrepen	
undertake	ondernemen	
undertaken	ondernomen	
undertook	ondernam, ondernamen	
underwear	ondergoed (n)	
underwrite	onderschrijven	
underwritten	onderschreven	
undesirable	ongewenst	
undid	maakte ongedaan, maakten ongedaan	
undiluted	onverdund, onverdunde	
undiluted	onverdund, onverdunde, zuiver, zuivere	
undo	losmaken	
undo	ongedaan maken, tenietdoen	
undone	ongedaan gemaakt	
undress	uitkleden	
undress	zich uitkleden	
undulated antshrike	marmermierklauwier	
unemployed	werkloos, werkloze	
unemployed	werklozen "m, f, pl"	
unemployment	werkloosheid (f)	
unfinished	onaf, onafgemaakt, onvoltooid	
unhistorical	onhistorisch	
Unicode	Unicode	
unicorn	eenhoorn (m)	
unicycle	eenwieler (m)	
unidentified flying object	("abbreviation" UFO (n))	
unidirectional	unidirectioneel), eenrichtings-)	
unification	vereniging, eenmaking	
uniform	n)	
uniform	uniform), consistent)	
uniform	uniform), gelijk), onveranderlijk)	
uniform antshrike	eenkleurige mierklauwier	
unify	verenigen, eenmaken	
unify	zich verenigen	
unintentional	onbedoeld, onbedoelde	
union	unie	
union	vereniging	
